Study-obejct,Files,Methods,Files,Methods,LevenDistance
10,32,leasttotal.txt-10,06,sup.txt,30,
10,32,leasttotal.txt-10,97,main.txt,87,
10,32,leasttotal.txt-10,19,main.txt,85,
10,32,leasttotal.txt-10,89,main.txt,88,
10,32,leasttotal.txt-10,36,main.txt,88,
10,32,leasttotal.txt-10,80,main.txt,85,
10,32,leasttotal.txt-10,84,main.txt,90,
10,32,leasttotal.txt-10,18,main.txt,90,
10,32,leasttotal.txt-10,93,main.txt,92,
10,32,leasttotal.txt-10,20,main.txt,93,
10,32,leasttotal.txt-10,28,main.txt,91,
10,32,leasttotal.txt-10,57,main.txt,90,
10,32,leasttotal.txt-10,61,initarreglos.txt,76,
10,32,leasttotal.txt-10,06,nor.txt,42,
10,32,leasttotal.txt-10,42,main.txt,91,
10,32,leasttotal.txt-10,51,main.txt,89,
10,32,leasttotal.txt-10,74,main.txt,85,
10,32,leasttotal.txt-10,61,main.txt,92,
10,32,leasttotal.txt-10,34,calcnum.txt,84,
10,32,leasttotal.txt-10,73,main.txt,83,
10,32,leasttotal.txt-10,63,main.txt,87,
10,32,leasttotal.txt-10,39,main.txt,94,
10,32,leasttotal.txt-10,91,main.txt,92,
10,32,leasttotal.txt-10,83,solve_all.txt,66,
10,32,leasttotal.txt-10,94,fact.txt,52,
10,32,leasttotal.txt-10,82,main.txt,89,
10,32,leasttotal.txt-10,94,main.txt,93,
10,32,leasttotal.txt-10,67,main.txt,87,
10,32,leasttotal.txt-10,98,main.txt,92,
10,32,leasttotal.txt-10,32,leastnots.txt,25,
10,32,leasttotal.txt-10,65,handlecase.txt,80,
10,32,leasttotal.txt-10,45,_parse_line.txt,89,
10,32,leasttotal.txt-10,37,main.txt,84,
10,32,leasttotal.txt-10,43,ans.txt,88,
10,32,leasttotal.txt-10,83,read_one_line_and_solve.txt,80,
10,32,leasttotal.txt-10,11,produce_output.txt,63,
10,32,leasttotal.txt-10,81,main.txt,90,
10,32,leasttotal.txt-10,12,main.txt,94,
10,32,leasttotal.txt-10,23,main.txt,94,
10,32,leasttotal.txt-10,30,main.txt,88,
10,32,leasttotal.txt-10.100,main.txt,89,
10,32,leasttotal.txt-10,23,dp.txt,90,
10,32,leasttotal.txt-10,47,main.txt,83,
10,32,leasttotal.txt-10,25,main.txt,91,
10,32,leasttotal.txt-10,43,main.txt,87,
10,32,leasttotal.txt-10,94,npr.txt,56,
10,32,leasttotal.txt-10,52,result.txt,72,
10,32,leasttotal.txt-10,10,main.txt,94,
10,32,leasttotal.txt-10,88,main.txt,65,
10,32,leasttotal.txt-10,07,main.txt,87,
10,32,leasttotal.txt-10,70,max.txt,44,
10,32,leasttotal.txt-10,33,main.txt,89,
10,32,leasttotal.txt-10,46,main.txt,65,
10,32,leasttotal.txt-10,41,main.txt,85,
10,32,leasttotal.txt-10,21,main1.txt,89,
10,32,leasttotal.txt-10,11,main.txt,83,
10,32,leasttotal.txt-10,94,gen_seqs.txt,92,
10,32,leasttotal.txt-10,21,cmpint.txt,44,
10,32,leasttotal.txt-10,65,canbemadesup.txt,59,
10,32,leasttotal.txt-10,17,main.txt,89,
10,32,leasttotal.txt-10,45,_get_input.txt,86,
10,32,leasttotal.txt-10,35,main.txt,90,
10,32,leasttotal.txt-10,38,main.txt,94,
10,32,leasttotal.txt-10,27,main.txt,92,
10,32,leasttotal.txt-10,04,main.txt,87,
10,32,leasttotal.txt-10,44,main.txt,89,
10,32,leasttotal.txt-10,83,solve_one_puzzle.txt,72,
10,32,leasttotal.txt-10,70,print_case.txt,58,
10,32,leasttotal.txt-10,65,main.txt,76,
10,32,leasttotal.txt-10,52,main.txt,74,
10,32,leasttotal.txt-10,14,main.txt,86,
10,32,leasttotal.txt-10,70,main.txt,79,
10,32,leasttotal.txt-10,66,main.txt,94,
10,32,leasttotal.txt-10,16,main.txt,83,
10,32,leasttotal.txt-10,03,nonsurmax.txt,40,
10,32,leasttotal.txt-10,79,best2.txt,47,
10,32,leasttotal.txt-10,43,calc.txt,86,
10,32,leasttotal.txt-10,78,main.txt,90,
10,32,leasttotal.txt-10,11,highest.txt,67,
10,32,leasttotal.txt-10,62,main.txt,84,
10,32,leasttotal.txt-10,26,main.txt,89,
10,32,leasttotal.txt-10,61,maxss.txt,28,
10,32,leasttotal.txt-10,58,main.txt,90,
10,32,leasttotal.txt-10,70,can_break.txt,52,
10,32,leasttotal.txt-10,76,cmp.txt,57,
10,32,leasttotal.txt-10,05,main.txt,90,
10,32,leasttotal.txt-10,60,main.txt,84,
10,32,leasttotal.txt-10,88,check.txt,80,
10,32,leasttotal.txt-10,59,main.txt,91,
10,32,leasttotal.txt-10,01,main.txt,89,
10,32,leasttotal.txt-10,46,do_test.txt,79,
10,32,leasttotal.txt-10,29,main.txt,82,
10,32,leasttotal.txt-10,50,main.txt,94,
10,32,leasttotal.txt-10,24,main.txt,92,
10,32,leasttotal.txt-10,22,usarraro.txt,28,
10,32,leasttotal.txt-10,03,surmax.txt,50,
10,32,leasttotal.txt-10,64,main.txt,86,
10,32,leasttotal.txt-10,61,maxcs.txt,28,
10,32,leasttotal.txt-10,07,getlis.txt,82,
10,32,leasttotal.txt-10,65,canbemadenorm.txt,43,
10,32,leasttotal.txt-10,34,main.txt,85,
10,32,leasttotal.txt-10,40,main.txt,93,
10,32,leasttotal.txt-10,95,main.txt,86,
10,32,leasttotal.txt-10,69,main.txt,89,
10,32,leasttotal.txt-10,55,main.txt,89,
10,32,leasttotal.txt-10,07,getlds.txt,82,
10,32,leasttotal.txt-10,70,solve.txt,78,
10,32,leasttotal.txt-10,83,main.txt,66,
10,32,leasttotal.txt-10,23,max3.txt,43,
10,32,leasttotal.txt-10,77,main.txt,88,
10,32,leasttotal.txt-10,13,main.txt,90,
10,32,leasttotal.txt-10,47,check_bound.txt,54,
10,32,leasttotal.txt-10,75,main.txt,85,
10,32,leasttotal.txt-10,87,main.txt,86,
10,32,leasttotal.txt-10,08,main.txt,91,
10,32,leasttotal.txt-10,21,main0.txt,82,
10,32,leasttotal.txt-10,22,main.txt,84,
10,32,leasttotal.txt-10,21,bestsurprising.txt,32,
10,32,leasttotal.txt-10,54,main.txt,85,
10,32,leasttotal.txt-10,90,main.txt,88,
10,32,leasttotal.txt-10,22,valido.txt,32,
10,32,leasttotal.txt-10,79,best.txt,48,
10,32,leasttotal.txt-10,99,main.txt,89,
10,92,main.txt-10,45,main.txt,48,
10,92,main.txt-10,09,main.txt,69,
10,92,main.txt-10,72,main.txt,40,
10,92,main.txt-10,60,culculate.txt,45,
10,92,main.txt-10,11,score_breakup.txt,68,
10,92,main.txt-10,60,output.txt,72,
10,92,main.txt-10,76,main.txt,45,
10,92,main.txt-10,79,main.txt,36,
10,92,main.txt-10,85,main.txt,74,
10,92,main.txt-10,06,main.txt,44,
10,92,main.txt-10,32,main.txt,45,
10,92,main.txt-10,45,_get_result.txt,49,
10,92,main.txt-10,06,sup.txt,79,
10,92,main.txt-10,97,main.txt,41,
10,92,main.txt-10,19,main.txt,25,
10,92,main.txt-10,89,main.txt,38,
10,92,main.txt-10,36,main.txt,46,
10,92,main.txt-10,80,main.txt,22,
10,92,main.txt-10,84,main.txt,51,
10,92,main.txt-10,18,main.txt,55,
10,92,main.txt-10,93,main.txt,61,
10,92,main.txt-10,20,main.txt,63,
10,92,main.txt-10,28,main.txt,55,
10,92,main.txt-10,57,main.txt,48,
10,92,main.txt-10,61,initarreglos.txt,70,
10,92,main.txt-10,06,nor.txt,75,
10,92,main.txt-10,42,main.txt,56,
10,92,main.txt-10,51,main.txt,42,
10,92,main.txt-10,74,main.txt,18,
10,92,main.txt-10,61,main.txt,57,
10,92,main.txt-10,34,calcnum.txt,53,
10,92,main.txt-10,73,main.txt,14,
10,92,main.txt-10,63,main.txt,38,
10,92,main.txt-10,39,main.txt,70,
10,92,main.txt-10,91,main.txt,60,
10,92,main.txt-10,83,solve_all.txt,62,
10,92,main.txt-10,94,fact.txt,76,
10,92,main.txt-10,82,main.txt,47,
10,92,main.txt-10,94,main.txt,66,
10,92,main.txt-10,67,main.txt,35,
10,92,main.txt-10,98,main.txt,59,
10,92,main.txt-10,32,leastnots.txt,78,
10,92,main.txt-10,65,handlecase.txt,44,
10,92,main.txt-10,45,_parse_line.txt,61,
10,92,main.txt-10,37,main.txt,23,
10,92,main.txt-10,43,ans.txt,59,
10,92,main.txt-10,83,read_one_line_and_solve.txt,58,
10,92,main.txt-10,11,produce_output.txt,74,
10,92,main.txt-10,81,main.txt,49,
10,92,main.txt-10,12,main.txt,73,
10,92,main.txt-10,23,main.txt,73,
10,92,main.txt-10,30,main.txt,41,
10,92,main.txt-10.100,main.txt,46,
10,92,main.txt-10,23,dp.txt,66,
10,92,main.txt-10,47,main.txt,21,
10,92,main.txt-10,25,main.txt,54,
10,92,main.txt-10,43,main.txt,36,
10,92,main.txt-10,94,npr.txt,84,
10,92,main.txt-10,52,result.txt,49,
10,92,main.txt-10,10,main.txt,70,
10,92,main.txt-10,88,main.txt,63,
10,92,main.txt-10,07,main.txt,47,
10,92,main.txt-10,70,max.txt,87,
10,92,main.txt-10,33,main.txt,47,
10,92,main.txt-10,46,main.txt,63,
10,92,main.txt-10,41,main.txt,19,
10,92,main.txt-10,21,main1.txt,54,
10,92,main.txt-10,11,main.txt,54,
10,92,main.txt-10,94,gen_seqs.txt,66,
10,92,main.txt-10,21,cmpint.txt,81,
10,92,main.txt-10,65,canbemadesup.txt,70,
10,92,main.txt-10,17,main.txt,43,
10,92,main.txt-10,45,_get_input.txt,58,
10,92,main.txt-10,35,main.txt,52,
10,92,main.txt-10,38,main.txt,72,
10,92,main.txt-10,27,main.txt,61,
10,92,main.txt-10,04,main.txt,34,
10,92,main.txt-10,44,main.txt,42,
10,92,main.txt-10,83,solve_one_puzzle.txt,53,
10,92,main.txt-10,70,print_case.txt,78,
10,92,main.txt-10,65,main.txt,57,
10,92,main.txt-10,52,main.txt,45,
10,92,main.txt-10,14,main.txt,27,
10,92,main.txt-10,70,main.txt,35,
10,92,main.txt-10,66,main.txt,73,
10,92,main.txt-10,16,main.txt,17,
10,92,main.txt-10,03,nonsurmax.txt,80,
10,92,main.txt-10,79,best2.txt,73,
10,92,main.txt-10,43,calc.txt,58,
10,92,main.txt-10,78,main.txt,49,
10,92,main.txt-10,11,highest.txt,59,
10,92,main.txt-10,62,main.txt,27,
10,92,main.txt-10,26,main.txt,51,
10,92,main.txt-10,61,maxss.txt,84,
10,92,main.txt-10,58,main.txt,46,
10,92,main.txt-10,70,can_break.txt,73,
10,92,main.txt-10,76,cmp.txt,89,
10,92,main.txt-10,05,main.txt,50,
10,92,main.txt-10,60,main.txt,56,
10,92,main.txt-10,88,check.txt,48,
10,92,main.txt-10,59,main.txt,54,
10,92,main.txt-10,01,main.txt,40,
10,92,main.txt-10,46,do_test.txt,39,
10,92,main.txt-10,29,main.txt,13,
10,92,main.txt-10,50,main.txt,69,
10,92,main.txt-10,24,main.txt,62,
10,92,main.txt-10,22,usarraro.txt,81,
10,92,main.txt-10,03,surmax.txt,74,
10,92,main.txt-10,64,main.txt,24,
10,92,main.txt-10,61,maxcs.txt,84,
10,92,main.txt-10,07,getlis.txt,47,
10,92,main.txt-10,65,canbemadenorm.txt,83,
10,92,main.txt-10,34,main.txt,42,
10,92,main.txt-10,40,main.txt,70,
10,92,main.txt-10,95,main.txt,25,
10,92,main.txt-10,69,main.txt,46,
10,92,main.txt-10,55,main.txt,41,
10,92,main.txt-10,07,getlds.txt,47,
10,92,main.txt-10,70,solve.txt,62,
10,92,main.txt-10,83,main.txt,70,
10,92,main.txt-10,23,max3.txt,82,
10,92,main.txt-10,77,main.txt,37,
10,92,main.txt-10,13,main.txt,49,
10,92,main.txt-10,47,check_bound.txt,70,
10,92,main.txt-10,75,main.txt,15,
10,92,main.txt-10,87,main.txt,26,
10,92,main.txt-10,08,main.txt,50,
10,92,main.txt-10,21,main0.txt,45,
10,92,main.txt-10,22,main.txt,22,
10,92,main.txt-10,21,bestsurprising.txt,80,
10,92,main.txt-10,54,main.txt,19,
10,92,main.txt-10,90,main.txt,35,
10,92,main.txt-10,22,valido.txt,82,
10,92,main.txt-10,79,best.txt,90,
10,92,main.txt-10,99,main.txt,49,
10,92,main.txt-10,32,leasttotal.txt,83,
10,03,main.txt-10,45,main.txt,48,
10,03,main.txt-10,09,main.txt,70,
10,03,main.txt-10,72,main.txt,43,
10,03,main.txt-10,60,culculate.txt,49,
10,03,main.txt-10,11,score_breakup.txt,68,
10,03,main.txt-10,60,output.txt,72,
10,03,main.txt-10,76,main.txt,48,
10,03,main.txt-10,79,main.txt,35,
10,03,main.txt-10,85,main.txt,74,
10,03,main.txt-10,06,main.txt,45,
10,03,main.txt-10,32,main.txt,44,
10,03,main.txt-10,45,_get_result.txt,52,
10,03,main.txt-10,06,sup.txt,79,
10,03,main.txt-10,97,main.txt,37,
10,03,main.txt-10,19,main.txt,28,
10,03,main.txt-10,89,main.txt,40,
10,03,main.txt-10,36,main.txt,46,
10,03,main.txt-10,80,main.txt,26,
10,03,main.txt-10,84,main.txt,53,
10,03,main.txt-10,18,main.txt,56,
10,03,main.txt-10,93,main.txt,63,
10,03,main.txt-10,20,main.txt,64,
10,03,main.txt-10,28,main.txt,58,
10,03,main.txt-10,57,main.txt,49,
10,03,main.txt-10,61,initarreglos.txt,69,
10,03,main.txt-10,06,nor.txt,75,
10,03,main.txt-10,42,main.txt,57,
10,03,main.txt-10,51,main.txt,44,
10,03,main.txt-10,74,main.txt,24,
10,03,main.txt-10,61,main.txt,58,
10,03,main.txt-10,34,calcnum.txt,54,
10,03,main.txt-10,73,main.txt,13,
10,03,main.txt-10,63,main.txt,39,
10,03,main.txt-10,39,main.txt,70,
10,03,main.txt-10,91,main.txt,61,
10,03,main.txt-10,83,solve_all.txt,62,
10,03,main.txt-10,94,fact.txt,76,
10,03,main.txt-10,82,main.txt,47,
10,03,main.txt-10,94,main.txt,67,
10,03,main.txt-10,67,main.txt,37,
10,03,main.txt-10,98,main.txt,61,
10,03,main.txt-10,32,leastnots.txt,77,
10,03,main.txt-10,65,handlecase.txt,43,
10,03,main.txt-10,45,_parse_line.txt,62,
10,03,main.txt-10,37,main.txt,22,
10,03,main.txt-10,43,ans.txt,61,
10,03,main.txt-10,83,read_one_line_and_solve.txt,59,
10,03,main.txt-10,11,produce_output.txt,74,
10,03,main.txt-10,81,main.txt,51,
10,03,main.txt-10,12,main.txt,73,
10,03,main.txt-10,23,main.txt,73,
10,03,main.txt-10,30,main.txt,45,
10,03,main.txt-10.100,main.txt,50,
10,03,main.txt-10,23,dp.txt,66,
10,03,main.txt-10,47,main.txt,20,
10,03,main.txt-10,25,main.txt,56,
10,03,main.txt-10,43,main.txt,36,
10,03,main.txt-10,94,npr.txt,83,
10,03,main.txt-10,52,result.txt,50,
10,03,main.txt-10,10,main.txt,71,
10,03,main.txt-10,88,main.txt,63,
10,03,main.txt-10,07,main.txt,46,
10,03,main.txt-10,70,max.txt,87,
10,03,main.txt-10,33,main.txt,49,
10,03,main.txt-10,46,main.txt,63,
10,03,main.txt-10,41,main.txt,22,
10,03,main.txt-10,21,main1.txt,54,
10,03,main.txt-10,11,main.txt,54,
10,03,main.txt-10,94,gen_seqs.txt,67,
10,03,main.txt-10,21,cmpint.txt,81,
10,03,main.txt-10,65,canbemadesup.txt,69,
10,03,main.txt-10,17,main.txt,47,
10,03,main.txt-10,45,_get_input.txt,58,
10,03,main.txt-10,35,main.txt,54,
10,03,main.txt-10,38,main.txt,73,
10,03,main.txt-10,27,main.txt,63,
10,03,main.txt-10,04,main.txt,36,
10,03,main.txt-10,44,main.txt,44,
10,03,main.txt-10,83,solve_one_puzzle.txt,54,
10,03,main.txt-10,70,print_case.txt,78,
10,03,main.txt-10,65,main.txt,57,
10,03,main.txt-10,52,main.txt,46,
10,03,main.txt-10,14,main.txt,32,
10,03,main.txt-10,70,main.txt,34,
10,03,main.txt-10,66,main.txt,73,
10,03,main.txt-10,16,main.txt,18,
10,03,main.txt-10,03,nonsurmax.txt,80,
10,03,main.txt-10,79,best2.txt,73,
10,03,main.txt-10,43,calc.txt,58,
10,03,main.txt-10,78,main.txt,51,
10,03,main.txt-10,11,highest.txt,60,
10,03,main.txt-10,62,main.txt,25,
10,03,main.txt-10,26,main.txt,52,
10,03,main.txt-10,61,maxss.txt,83,
10,03,main.txt-10,58,main.txt,48,
10,03,main.txt-10,70,can_break.txt,72,
10,03,main.txt-10,76,cmp.txt,88,
10,03,main.txt-10,05,main.txt,53,
10,03,main.txt-10,60,main.txt,54,
10,03,main.txt-10,88,check.txt,51,
10,03,main.txt-10,59,main.txt,55,
10,03,main.txt-10,01,main.txt,43,
10,03,main.txt-10,46,do_test.txt,41,
10,03,main.txt-10,29,main.txt,20,
10,03,main.txt-10,50,main.txt,69,
10,03,main.txt-10,24,main.txt,63,
10,03,main.txt-10,22,usarraro.txt,81,
10,03,main.txt-10,03,surmax.txt,73,
10,03,main.txt-10,64,main.txt,26,
10,03,main.txt-10,61,maxcs.txt,83,
10,03,main.txt-10,07,getlis.txt,46,
10,03,main.txt-10,65,canbemadenorm.txt,82,
10,03,main.txt-10,34,main.txt,41,
10,03,main.txt-10,40,main.txt,71,
10,03,main.txt-10,95,main.txt,25,
10,03,main.txt-10,69,main.txt,47,
10,03,main.txt-10,55,main.txt,45,
10,03,main.txt-10,07,getlds.txt,45,
10,03,main.txt-10,70,solve.txt,64,
10,03,main.txt-10,83,main.txt,70,
10,03,main.txt-10,23,max3.txt,82,
10,03,main.txt-10,77,main.txt,37,
10,03,main.txt-10,13,main.txt,50,
10,03,main.txt-10,47,check_bound.txt,69,
10,03,main.txt-10,75,main.txt,21,
10,03,main.txt-10,87,main.txt,28,
10,03,main.txt-10,08,main.txt,52,
10,03,main.txt-10,21,main0.txt,45,
10,03,main.txt-10,22,main.txt,18,
10,03,main.txt-10,21,bestsurprising.txt,79,
10,03,main.txt-10,54,main.txt,27,
10,03,main.txt-10,90,main.txt,39,
10,03,main.txt-10,22,valido.txt,82,
10,03,main.txt-10,79,best.txt,89,
10,03,main.txt-10,99,main.txt,50,
10,03,main.txt-10,32,leasttotal.txt,83,
10,03,main.txt-10,92,main.txt,13,
10,86,main.txt-10,45,main.txt,61,
10,86,main.txt-10,09,main.txt,49,
10,86,main.txt-10,72,main.txt,43,
10,86,main.txt-10,60,culculate.txt,66,
10,86,main.txt-10,11,score_breakup.txt,80,
10,86,main.txt-10,60,output.txt,83,
10,86,main.txt-10,76,main.txt,44,
10,86,main.txt-10,79,main.txt,48,
10,86,main.txt-10,85,main.txt,59,
10,86,main.txt-10,06,main.txt,49,
10,86,main.txt-10,32,main.txt,30,
10,86,main.txt-10,45,_get_result.txt,64,
10,86,main.txt-10,06,sup.txt,88,
10,86,main.txt-10,97,main.txt,36,
10,86,main.txt-10,19,main.txt,46,
10,86,main.txt-10,89,main.txt,46,
10,86,main.txt-10,36,main.txt,27,
10,86,main.txt-10,80,main.txt,41,
10,86,main.txt-10,84,main.txt,30,
10,86,main.txt-10,18,main.txt,38,
10,86,main.txt-10,93,main.txt,39,
10,86,main.txt-10,20,main.txt,57,
10,86,main.txt-10,28,main.txt,52,
10,86,main.txt-10,57,main.txt,2,
10,86,main.txt-10,61,initarreglos.txt,81,
10,86,main.txt-10,06,nor.txt,86,
10,86,main.txt-10,42,main.txt,39,
10,86,main.txt-10,51,main.txt,28,
10,86,main.txt-10,74,main.txt,41,
10,86,main.txt-10,61,main.txt,46,
10,86,main.txt-10,34,calcnum.txt,60,
10,86,main.txt-10,73,main.txt,51,
10,86,main.txt-10,63,main.txt,49,
10,86,main.txt-10,39,main.txt,55,
10,86,main.txt-10,91,main.txt,52,
10,86,main.txt-10,83,solve_all.txt,78,
10,86,main.txt-10,94,fact.txt,86,
10,86,main.txt-10,82,main.txt,31,
10,86,main.txt-10,94,main.txt,52,
10,86,main.txt-10,67,main.txt,43,
10,86,main.txt-10,98,main.txt,49,
10,86,main.txt-10,32,leastnots.txt,87,
10,86,main.txt-10,65,handlecase.txt,64,
10,86,main.txt-10,45,_parse_line.txt,62,
10,86,main.txt-10,37,main.txt,45,
10,86,main.txt-10,43,ans.txt,62,
10,86,main.txt-10,83,read_one_line_and_solve.txt,64,
10,86,main.txt-10,11,produce_output.txt,84,
10,86,main.txt-10,81,main.txt,47,
10,86,main.txt-10,12,main.txt,61,
10,86,main.txt-10,23,main.txt,63,
10,86,main.txt-10,30,main.txt,46,
10,86,main.txt-10.100,main.txt,47,
10,86,main.txt-10,23,dp.txt,70,
10,86,main.txt-10,47,main.txt,52,
10,86,main.txt-10,25,main.txt,33,
10,86,main.txt-10,43,main.txt,44,
10,86,main.txt-10,94,npr.txt,91,
10,86,main.txt-10,52,result.txt,71,
10,86,main.txt-10,10,main.txt,55,
10,86,main.txt-10,88,main.txt,79,
10,86,main.txt-10,07,main.txt,49,
10,86,main.txt-10,70,max.txt,92,
10,86,main.txt-10,33,main.txt,23,
10,86,main.txt-10,46,main.txt,79,
10,86,main.txt-10,41,main.txt,44,
10,86,main.txt-10,21,main1.txt,50,
10,86,main.txt-10,11,main.txt,56,
10,86,main.txt-10,94,gen_seqs.txt,57,
10,86,main.txt-10,21,cmpint.txt,88,
10,86,main.txt-10,65,canbemadesup.txt,82,
10,86,main.txt-10,17,main.txt,48,
10,86,main.txt-10,45,_get_input.txt,59,
10,86,main.txt-10,35,main.txt,30,
10,86,main.txt-10,38,main.txt,61,
10,86,main.txt-10,27,main.txt,54,
10,86,main.txt-10,04,main.txt,33,
10,86,main.txt-10,44,main.txt,42,
10,86,main.txt-10,83,solve_one_puzzle.txt,73,
10,86,main.txt-10,70,print_case.txt,87,
10,86,main.txt-10,65,main.txt,68,
10,86,main.txt-10,52,main.txt,70,
10,86,main.txt-10,14,main.txt,37,
10,86,main.txt-10,70,main.txt,61,
10,86,main.txt-10,66,main.txt,57,
10,86,main.txt-10,16,main.txt,50,
10,86,main.txt-10,03,nonsurmax.txt,88,
10,86,main.txt-10,79,best2.txt,84,
10,86,main.txt-10,43,calc.txt,63,
10,86,main.txt-10,78,main.txt,26,
10,86,main.txt-10,11,highest.txt,77,
10,86,main.txt-10,62,main.txt,47,
10,86,main.txt-10,26,main.txt,49,
10,86,main.txt-10,61,maxss.txt,91,
10,86,main.txt-10,58,main.txt,45,
10,86,main.txt-10,70,can_break.txt,83,
10,86,main.txt-10,76,cmp.txt,93,
10,86,main.txt-10,05,main.txt,34,
10,86,main.txt-10,60,main.txt,49,
10,86,main.txt-10,88,check.txt,64,
10,86,main.txt-10,59,main.txt,28,
10,86,main.txt-10,01,main.txt,48,
10,86,main.txt-10,46,do_test.txt,63,
10,86,main.txt-10,29,main.txt,51,
10,86,main.txt-10,50,main.txt,49,
10,86,main.txt-10,24,main.txt,52,
10,86,main.txt-10,22,usarraro.txt,89,
10,86,main.txt-10,03,surmax.txt,85,
10,86,main.txt-10,64,main.txt,40,
10,86,main.txt-10,61,maxcs.txt,91,
10,86,main.txt-10,07,getlis.txt,58,
10,86,main.txt-10,65,canbemadenorm.txt,90,
10,86,main.txt-10,34,main.txt,49,
10,86,main.txt-10,40,main.txt,54,
10,86,main.txt-10,95,main.txt,45,
10,86,main.txt-10,69,main.txt,39,
10,86,main.txt-10,55,main.txt,46,
10,86,main.txt-10,07,getlds.txt,58,
10,86,main.txt-10,70,solve.txt,72,
10,86,main.txt-10,83,main.txt,83,
10,86,main.txt-10,23,max3.txt,90,
10,86,main.txt-10,77,main.txt,41,
10,86,main.txt-10,13,main.txt,46,
10,86,main.txt-10,47,check_bound.txt,82,
10,86,main.txt-10,75,main.txt,42,
10,86,main.txt-10,87,main.txt,44,
10,86,main.txt-10,08,main.txt,48,
10,86,main.txt-10,21,main0.txt,61,
10,86,main.txt-10,22,main.txt,45,
10,86,main.txt-10,21,bestsurprising.txt,88,
10,86,main.txt-10,54,main.txt,46,
10,86,main.txt-10,90,main.txt,44,
10,86,main.txt-10,22,valido.txt,90,
10,86,main.txt-10,79,best.txt,94,
10,86,main.txt-10,99,main.txt,53,
10,86,main.txt-10,32,leasttotal.txt,90,
10,86,main.txt-10,92,main.txt,49,
10,86,main.txt-10,03,main.txt,50,
10,21,bestnormal.txt-10,45,main.txt,88,
10,21,bestnormal.txt-10,09,main.txt,96,
10,21,bestnormal.txt-10,72,main.txt,93,
10,21,bestnormal.txt-10,60,culculate.txt,85,
10,21,bestnormal.txt-10,11,score_breakup.txt,77,
10,21,bestnormal.txt-10,60,output.txt,75,
10,21,bestnormal.txt-10,76,main.txt,93,
10,21,bestnormal.txt-10,79,main.txt,92,
10,21,bestnormal.txt-10,85,main.txt,97,
10,21,bestnormal.txt-10,06,main.txt,93,
10,21,bestnormal.txt-10,32,main.txt,92,
10,21,bestnormal.txt-10,45,_get_result.txt,88,
10,21,bestnormal.txt-10,06,sup.txt,62,
10,21,bestnormal.txt-10,97,main.txt,92,
10,21,bestnormal.txt-10,19,main.txt,91,
10,21,bestnormal.txt-10,89,main.txt,93,
10,21,bestnormal.txt-10,36,main.txt,92,
10,21,bestnormal.txt-10,80,main.txt,91,
10,21,bestnormal.txt-10,84,main.txt,94,
10,21,bestnormal.txt-10,18,main.txt,94,
10,21,bestnormal.txt-10,93,main.txt,95,
10,21,bestnormal.txt-10,20,main.txt,95,
10,21,bestnormal.txt-10,28,main.txt,95,
10,21,bestnormal.txt-10,57,main.txt,93,
10,21,bestnormal.txt-10,61,initarreglos.txt,83,
10,21,bestnormal.txt-10,06,nor.txt,68,
10,21,bestnormal.txt-10,42,main.txt,94,
10,21,bestnormal.txt-10,51,main.txt,93,
10,21,bestnormal.txt-10,74,main.txt,90,
10,21,bestnormal.txt-10,61,main.txt,95,
10,21,bestnormal.txt-10,34,calcnum.txt,90,
10,21,bestnormal.txt-10,73,main.txt,89,
10,21,bestnormal.txt-10,63,main.txt,92,
10,21,bestnormal.txt-10,39,main.txt,96,
10,21,bestnormal.txt-10,91,main.txt,95,
10,21,bestnormal.txt-10,83,solve_all.txt,78,
10,21,bestnormal.txt-10,94,fact.txt,67,
10,21,bestnormal.txt-10,82,main.txt,93,
10,21,bestnormal.txt-10,94,main.txt,96,
10,21,bestnormal.txt-10,67,main.txt,92,
10,21,bestnormal.txt-10,98,main.txt,95,
10,21,bestnormal.txt-10,32,leastnots.txt,59,
10,21,bestnormal.txt-10,65,handlecase.txt,87,
10,21,bestnormal.txt-10,45,_parse_line.txt,93,
10,21,bestnormal.txt-10,37,main.txt,90,
10,21,bestnormal.txt-10,43,ans.txt,93,
10,21,bestnormal.txt-10,83,read_one_line_and_solve.txt,87,
10,21,bestnormal.txt-10,11,produce_output.txt,71,
10,21,bestnormal.txt-10,81,main.txt,94,
10,21,bestnormal.txt-10,12,main.txt,96,
10,21,bestnormal.txt-10,23,main.txt,96,
10,21,bestnormal.txt-10,30,main.txt,93,
10,21,bestnormal.txt-10.100,main.txt,93,
10,21,bestnormal.txt-10,23,dp.txt,94,
10,21,bestnormal.txt-10,47,main.txt,89,
10,21,bestnormal.txt-10,25,main.txt,94,
10,21,bestnormal.txt-10,43,main.txt,92,
10,21,bestnormal.txt-10,94,npr.txt,53,
10,21,bestnormal.txt-10,52,result.txt,82,
10,21,bestnormal.txt-10,10,main.txt,96,
10,21,bestnormal.txt-10,88,main.txt,75,
10,21,bestnormal.txt-10,07,main.txt,92,
10,21,bestnormal.txt-10,70,max.txt,38,
10,21,bestnormal.txt-10,33,main.txt,93,
10,21,bestnormal.txt-10,46,main.txt,75,
10,21,bestnormal.txt-10,41,main.txt,91,
10,21,bestnormal.txt-10,21,main1.txt,93,
10,21,bestnormal.txt-10,11,main.txt,89,
